__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093136.663477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152048.000000000,1701093136.663360834,-3.059999943,15.460000038,96.900001526,0.504999995,-0.426999986,-0.248999998
1701093136.679840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152049.000000000,1701093136.679616213,-3.069999933,15.439999580,96.900001526,0.503000021,-0.426999986,-0.250000000
1701093136.696103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152050.000000000,1701093136.695962429,-3.069999933,15.439999580,96.889999390,0.501999974,-0.428000003,-0.250999987
1701093136.696121,-0.699445069,0.007527950,-0.018773598,0.002322494,-1.098375490,0.838728156,-5.874890475,0.050066214,-0.014226722,-0.161969257,0.000378032,-0.000383225,0.165945441,0.000682502,-0.000891309,-0.001446075,-0.000107980,1.000000000,1.000000000,-2.270534490,0.024216421,0.277380939,18.901624510,3.128861666,-19.161271844,34.125109525,-0.668481480,-0.723037641,-0.161969257,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698901007,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008008476,0.165274730,-3.140269285,,,,,,,,
1701093136.712478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152051.000000000,1701093136.712233067,-3.089999914,15.449999809,96.889999390,0.503000021,-0.426999986,-0.248999998
1701093136.728692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152052.000000000,1701093136.728478670,-3.029999971,15.329999924,96.940002441,0.504999995,-0.428000003,-0.250999987
1701093136.745062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152053.000000000,1701093136.744838715,-3.049999952,15.369999886,96.900001526,0.500999987,-0.425999999,-0.250000000
1701093136.761232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152054.000000000,1701093136.761153936,-3.029999971,15.430000305,96.879997253,0.499000013,-0.428000003,-0.252000004
1701093136.777623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152055.000000000,1701093136.777412415,-3.039999962,15.449999809,96.910003662,0.504999995,-0.425999999,-0.248999998
1701093136.794037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152056.000000000,1701093136.793753624,-3.029999971,15.399999619,96.940002441,0.505999982,-0.426999986,-0.250999987
