__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701092926.339990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138909.000000000,1701092926.339854240,1.960000038,18.049999237,96.900001526,0.481000006,-0.479000002,-0.001000000
1701092926.356231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138910.000000000,1701092926.356085300,2.039999962,17.909999847,96.889999390,0.483000010,-0.481000006,0.000000000
1701092926.372677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138911.000000000,1701092926.372347593,2.049999952,17.860000610,96.940002441,0.486999989,-0.481000006,0.001000000
1701092926.388878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138912.000000000,1701092926.388605595,1.990000010,17.920000076,96.919998169,0.486000001,-0.477999985,0.002000000
1701092926.397022,-0.699445069,0.007527950,-0.018287266,0.002156176,3.977124438,3.331228032,-5.868389849,0.029616220,-0.066876726,0.089080739,0.000479542,-0.000333375,0.165945441,0.000682632,-0.000793950,-0.001932038,0.000059387,1.000000000,1.000000000,-2.201146739,-0.206076082,-1.501769037,23.977124438,3.128861666,-16.668771968,34.131610151,-0.595462729,-0.966018893,0.089080739,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698747813,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007948607,0.165277484,-3.140168562,,,,,,,,
1701092926.405217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138913.000000000,1701092926.404887438,2.059999943,17.969999313,96.889999390,0.479999989,-0.483000010,0.000000000
1701092926.421472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138914.000000000,1701092926.421167612,2.029999971,17.920000076,96.910003662,0.483000010,-0.479999989,0.001000000
1701092926.437760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138915.000000000,1701092926.437438011,2.019999981,17.819999695,96.919998169,0.486000001,-0.481000006,0.000000000
1701092926.449797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138916.000000000,1701092926.449624300,2.019999981,17.909999847,96.910003662,0.479999989,-0.479999989,0.002000000
1701092926.465979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138917.000000000,1701092926.465842962,2.099999905,17.889999390,96.910003662,0.479000002,-0.483000010,0.001000000
1701092926.482343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138918.000000000,1701092926.482083082,2.079999924,17.969999313,96.980003357,0.486000001,-0.481999993,0.000000000
1701092926.497779,-0.699445069,0.007527950,-0.018287091,0.002156176,3.974124441,3.340227952,-5.865389209,0.029866219,-0.067076727,0.089080739,0.000479482,-0.000333195,0.165945441,0.000682692,-0.000793167,-0.001932213,0.000059387,1.000000000,1.000000000,-2.199381486,-0.206171082,-1.500569038,23.974124441,3.128861666,-16.659772048,34.134610791,-0.594875232,-0.966106393,0.089080739,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698747853,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007948344,0.165277422,-3.140167778,,,,,,,,
1701092926.498692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138919.000000000,1701092926.498391151,2.059999943,18.000000000,96.970001221,0.488000005,-0.481999993,0.000000000
1701092926.514951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138920.000000000,1701092926.514670134,2.039999962,17.930000305,96.910003662,0.481999993,-0.479999989,0.000000000
