__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093187.921879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155250.000000000,1701093187.921648502,-4.380000114,15.329999924,96.440002441,0.430000007,-0.397000015,-0.184000000
1701093187.938130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155251.000000000,1701093187.937922001,-4.449999809,15.100000381,96.569999695,0.488999993,-0.379999995,-0.180000007
1701093187.954294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155252.000000000,1701093187.954172850,-4.349999905,14.909999847,96.800003052,0.505999982,-0.391999990,-0.175999999
1701093187.970647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155253.000000000,1701093187.970443010,-4.469999790,15.079999924,96.620002747,0.453999996,-0.381999999,-0.165000007
1701093187.982868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155254.000000000,1701093187.982660294,-4.500000000,15.119999886,96.629997253,0.451999992,-0.377000004,-0.173999995
1701093187.996917,-0.699445069,0.007527950,-0.018971374,0.002271713,-2.536875513,0.351228204,-6.116389422,0.003516217,0.030773271,-0.086469262,0.000349262,-0.000392975,0.165945441,0.000677672,-0.000977750,-0.001248188,-0.000057646,1.000000000,1.000000000,-2.430746564,0.119563914,0.928280943,17.463124487,3.128861666,-19.648771796,33.883610578,-0.733312725,-0.624093897,-0.086469262,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698950899,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008027268,0.165278615,-3.140354700,,,,,,,,
1701093187.999115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155255.000000000,1701093187.998949289,-4.420000076,15.079999924,96.650001526,0.479000002,-0.384999990,-0.175999999
1701093188.015330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155256.000000000,1701093188.015232801,-4.590000153,15.050000191,96.559997559,0.490999997,-0.368999988,-0.181999996
1701093188.031630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155257.000000000,1701093188.031515598,-4.510000229,15.130000114,96.599998474,0.463000000,-0.379000008,-0.172000006
1701093188.047796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155258.000000000,1701093188.047753572,-4.489999771,15.140000343,96.610000610,0.451000005,-0.379000008,-0.169000000
1701093188.064158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155259.000000000,1701093188.064006805,-4.369999886,15.010000229,96.620002747,0.493999988,-0.388000011,-0.171000004
1701093188.080406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155260.000000000,1701093188.080283642,-4.519999981,15.039999962,96.690002441,0.492000014,-0.374000013,-0.172999993
1701093188.096163,-0.699445069,0.007527950,-0.018970260,0.002271249,-2.523375514,0.479228273,-6.151389651,0.011866219,0.030723270,-0.085769262,0.000349532,-0.000390415,0.165945441,0.000676972,-0.000960217,-0.001249300,-0.000057180,1.000000000,1.000000000,-2.431916652,0.119041413,0.923580943,17.476624486,3.128861666,-19.520771727,33.848610349,-0.720162721,-0.624650148,-0.085769262,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698950516,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008022846,0.165279315,-3.140337157,,,,,,,,
1701093188.096579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155261.000000000,1701093188.096524000,-4.369999886,15.319999695,96.559997559,0.446000010,-0.391999990,-0.175999999
1701093188.112951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155262.000000000,1701093188.112803221,-4.579999924,15.300000191,96.510002136,0.446000010,-0.375000000,-0.172999993
1701093188.129260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155263.000000000,1701093188.129096031,-4.380000114,14.899999619,96.699996948,0.492000014,-0.388999999,-0.172999993
1701093188.145500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155264.000000000,1701093188.145379782,-4.440000057,15.010000229,96.699996948,0.474000007,-0.381999999,-0.170000002
1701093188.161703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155265.000000000,1701093188.161640644,-4.400000095,15.159999847,96.660003662,0.451999992,-0.388999999,-0.175999999
1701093188.177993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155266.000000000,1701093188.177877188,-4.409999847,15.170000076,96.610000610,0.460999995,-0.388999999,-0.174999997
1701093188.194184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155267.000000000,1701093188.194134235,-4.429999828,15.060000420,96.589996338,0.483999997,-0.388000011,-0.177000001
