__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093016.171634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144521.000000000,1701093016.171338081,-3.269999981,17.280000687,95.699996948,0.476999998,-0.412000000,-0.310999990
1701093016.187854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144522.000000000,1701093016.187594652,-3.269999981,17.260000229,95.699996948,0.477999985,-0.412999988,-0.310000002
1701093016.197235,-0.699445069,0.007527950,-0.018818976,0.002363334,-1.300875536,2.683228173,-7.094890933,0.022566216,0.000823274,-0.223369262,0.000373982,-0.000346335,0.165945441,0.000658102,-0.000835750,-0.001400788,-0.000148913,1.000000000,1.000000000,-2.721477171,0.046353918,0.296980952,18.699124464,3.128861666,-17.316771827,32.905109067,-0.626812727,-0.700393894,-0.223369262,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698910261,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007965622,0.165298863,-3.140214552,,,,,,,,
1701093016.204156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144523.000000000,1701093016.203851461,-3.279999971,17.190000534,95.669998169,0.474999994,-0.412000000,-0.312999994
1701093016.220394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144524.000000000,1701093016.220115423,-3.319999933,17.319999695,95.699996948,0.476999998,-0.411000013,-0.312000006
1701093016.236651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144525.000000000,1701093016.236379147,-3.319999933,17.370000839,95.760002136,0.479000002,-0.409999996,-0.310999990
1701093016.252756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144526.000000000,1701093016.252577066,-3.230000019,17.219999313,95.699996948,0.477999985,-0.412999988,-0.312000006
1701093016.269128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144527.000000000,1701093016.268826723,-3.220000029,17.190000534,95.639999390,0.476000011,-0.412000000,-0.310000002
1701093016.285403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144528.000000000,1701093016.285091877,-3.220000029,17.250000000,95.709999084,0.472999990,-0.414000005,-0.312999994
1701093016.297883,-0.699445069,0.007527950,-0.018819976,0.002363198,-1.308875528,2.688728204,-7.092391543,0.022666217,0.001023274,-0.223169261,0.000373822,-0.000346225,0.165945441,0.000658152,-0.000835342,-0.001399788,-0.000148780,1.000000000,1.000000000,-2.720184913,0.046833918,0.300380951,18.691124472,3.128861666,-17.311271796,32.907608457,-0.626506476,-0.699893893,-0.223169261,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698910525,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007965468,0.165298808,-3.140214141,,,,,,,,
