__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093254.434020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159405.000000000,1701093254.433978319,-0.159999996,16.120000839,98.470001221,0.560000002,-0.419999987,-0.017999999
1701093254.450481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159406.000000000,1701093254.450229168,-0.100000001,16.239999771,98.449996948,0.532999992,-0.425999999,-0.020000000
1701093254.466677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159407.000000000,1701093254.466472387,-0.070000000,16.229999542,98.480003357,0.546000004,-0.423000008,-0.016000001
1701093254.483004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159408.000000000,1701093254.482758045,-0.090000004,16.069999695,98.440002441,0.573000014,-0.423000008,-0.014000000
1701093254.497459,-0.699445069,0.007527950,-0.018572766,0.002167078,1.808124477,1.572728267,-4.339389758,0.099116220,-0.005476727,0.071780739,0.000436162,-0.000368545,0.165945441,0.000713212,-0.000789209,-0.001646563,0.000047854,1.000000000,1.000000000,-1.581594193,-0.068761084,-0.651469052,21.808124477,3.128861666,-18.427271733,35.660610242,-0.591906470,-0.823281395,0.071780739,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698820929,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007983184,0.165245552,-3.140164042,,,,,,,,
1701093254.499160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159409.000000000,1701093254.499037743,-0.100000001,16.010000229,98.419998169,0.565999985,-0.423000008,-0.015000000
1701093254.515426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159410.000000000,1701093254.515303850,-0.250000000,16.280000687,98.400001526,0.523999989,-0.411000013,-0.017000001
1701093254.531665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159411.000000000,1701093254.531561136,-0.070000000,16.219999313,98.400001526,0.537000000,-0.425000012,-0.017000001
1701093254.544072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159412.000000000,1701093254.543769360,-0.239999995,15.989999771,98.470001221,0.583999991,-0.405999988,-0.014000000
1701093254.560421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159413.000000000,1701093254.560078144,-0.090000004,16.059999466,98.459999084,0.573000014,-0.423000008,-0.015000000
